parameter_id,timing_id,switch_mix,comp_overdrive_residual_mv,program_error_mv,hold_delta_vgs_mv,write_unsettled_fraction,prep_unsettled_fraction,em_drop_300na_mv,beta_uav2,sampling_vth_coefficient
P3-6a505425a9,T3-19,LTPS/LTPS/IGZO/LTPS/IGZO,10.599773084036618,12.129420659406989,14.144062165193372,1.7149021927641672e-07,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-20,LTPS/LTPS/IGZO/LTPS/IGZO,10.599773084036618,12.129420659406989,14.144062165193372,1.7149021927641672e-07,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-21,LTPS/LTPS/IGZO/LTPS/IGZO,10.599773084036618,12.129428419145174,14.144055821720514,8.648831232059362e-28,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-22,LTPS/LTPS/IGZO/LTPS/IGZO,10.599773084036618,12.129428419145174,14.144055821720514,8.648831232059362e-28,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-23,LTPS/LTPS/IGZO/LTPS/IGZO,10.599773084036618,12.129428419145174,14.144055821720514,4.839350892872403e-136,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-24,LTPS/LTPS/IGZO/LTPS/IGZO,10.599773084036618,12.129428419145174,14.144055821720514,4.839350892872403e-136,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-01,LTPS/LTPS/IGZO/LTPS/LTPS,508.5756897837434,507.8520526681641,-10.495176161871456,1.7149021927641672e-07,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-02,LTPS/LTPS/IGZO/LTPS/LTPS,508.5756897837434,507.8520526681641,-10.495176161871456,1.7149021927641672e-07,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-03,LTPS/LTPS/IGZO/LTPS/LTPS,508.5756897837434,507.8520604279023,-10.495182505344314,8.648831232059362e-28,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-04,LTPS/LTPS/IGZO/LTPS/LTPS,508.5756897837434,507.8520604279023,-10.495182505344314,8.648831232059362e-28,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-05,LTPS/LTPS/IGZO/LTPS/LTPS,508.5756897837434,507.8520604279023,-10.495182505344314,4.839350892872403e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-06,LTPS/LTPS/IGZO/LTPS/LTPS,508.5756897837434,507.8520604279023,-10.495182505344314,4.839350892872403e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-07,LTPS/LTPS/IGZO/LTPS/LTPS,157.10665745219995,157.97337794898098,6.895081000749315,1.7149021927641672e-07,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-08,LTPS/LTPS/IGZO/LTPS/LTPS,157.10665745219995,157.97337794898098,6.895081000749315,1.7149021927641672e-07,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-09,LTPS/LTPS/IGZO/LTPS/LTPS,157.10665745219995,157.97338570871915,6.8950746572764565,8.648831232059362e-28,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-10,LTPS/LTPS/IGZO/LTPS/LTPS,157.10665745219995,157.97338570871915,6.8950746572764565,8.648831232059362e-28,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-11,LTPS/LTPS/IGZO/LTPS/LTPS,157.10665745219995,157.97338570871915,6.8950746572764565,4.839350892872403e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-12,LTPS/LTPS/IGZO/LTPS/LTPS,157.10665745219995,157.97338570871915,6.8950746572764565,4.839350892872403e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-13,LTPS/LTPS/IGZO/LTPS/LTPS,41.73551190257634,43.12427378193536,12.60350395040355,1.7149021927641672e-07,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-14,LTPS/LTPS/IGZO/LTPS/LTPS,41.73551190257634,43.12427378193536,12.60350395040355,1.7149021927641672e-07,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-15,LTPS/LTPS/IGZO/LTPS/LTPS,41.73551190257634,43.12428154167354,12.603497606930691,8.648831232059362e-28,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-16,LTPS/LTPS/IGZO/LTPS/LTPS,41.73551190257634,43.12428154167354,12.603497606930691,8.648831232059362e-28,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-17,LTPS/LTPS/IGZO/LTPS/LTPS,41.73551190257634,43.12428154167354,12.603497606930691,4.839350892872403e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-18,LTPS/LTPS/IGZO/LTPS/LTPS,41.73551190257634,43.12428154167354,12.603497606930691,4.839350892872403e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-19,LTPS/LTPS/IGZO/LTPS/LTPS,10.599773084036618,12.129420659406989,14.144062165193372,1.7149021927641672e-07,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-20,LTPS/LTPS/IGZO/LTPS/LTPS,10.599773084036618,12.129420659406989,14.144062165193372,1.7149021927641672e-07,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-21,LTPS/LTPS/IGZO/LTPS/LTPS,10.599773084036618,12.129428419145174,14.144055821720514,8.648831232059362e-28,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-22,LTPS/LTPS/IGZO/LTPS/LTPS,10.599773084036618,12.129428419145174,14.144055821720514,8.648831232059362e-28,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-23,LTPS/LTPS/IGZO/LTPS/LTPS,10.599773084036618,12.129428419145174,14.144055821720514,4.839350892872403e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-24,LTPS/LTPS/IGZO/LTPS/LTPS,10.599773084036618,12.129428419145174,14.144055821720514,4.839350892872403e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-01,LTPS/LTPS/LTPS/IGZO/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,1.483189964470563e-34,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-02,LTPS/LTPS/LTPS/IGZO/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,1.483189964470563e-34,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-03,LTPS/LTPS/LTPS/IGZO/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,4.8393508928721274e-136,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-04,LTPS/LTPS/LTPS/IGZO/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,4.8393508928721274e-136,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-05,LTPS/LTPS/LTPS/IGZO/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,0.0,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-06,LTPS/LTPS/LTPS/IGZO/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,0.0,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-07,LTPS/LTPS/LTPS/IGZO/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,1.483189964470563e-34,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-08,LTPS/LTPS/LTPS/IGZO/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,1.483189964470563e-34,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-09,LTPS/LTPS/LTPS/IGZO/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,4.8393508928721274e-136,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-10,LTPS/LTPS/LTPS/IGZO/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,4.8393508928721274e-136,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-11,LTPS/LTPS/LTPS/IGZO/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,0.0,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-12,LTPS/LTPS/LTPS/IGZO/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,0.0,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-13,LTPS/LTPS/LTPS/IGZO/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,1.483189964470563e-34,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-14,LTPS/LTPS/LTPS/IGZO/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,1.483189964470563e-34,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-15,LTPS/LTPS/LTPS/IGZO/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,4.8393508928721274e-136,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-16,LTPS/LTPS/LTPS/IGZO/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,4.8393508928721274e-136,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-17,LTPS/LTPS/LTPS/IGZO/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,0.0,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-18,LTPS/LTPS/LTPS/IGZO/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,0.0,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-19,LTPS/LTPS/LTPS/IGZO/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,1.483189964470563e-34,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-20,LTPS/LTPS/LTPS/IGZO/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,1.483189964470563e-34,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-21,LTPS/LTPS/LTPS/IGZO/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,4.8393508928721274e-136,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-22,LTPS/LTPS/LTPS/IGZO/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,4.8393508928721274e-136,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-23,LTPS/LTPS/LTPS/IGZO/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,0.0,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-24,LTPS/LTPS/LTPS/IGZO/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,0.0,0.14155963341756855,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-01,LTPS/LTPS/LTPS/IGZO/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,1.483189964470563e-34,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-02,LTPS/LTPS/LTPS/IGZO/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,1.483189964470563e-34,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-03,LTPS/LTPS/LTPS/IGZO/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,4.8393508928721274e-136,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-04,LTPS/LTPS/LTPS/IGZO/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,4.8393508928721274e-136,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-05,LTPS/LTPS/LTPS/IGZO/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,0.0,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-06,LTPS/LTPS/LTPS/IGZO/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,0.0,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-07,LTPS/LTPS/LTPS/IGZO/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,1.483189964470563e-34,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-08,LTPS/LTPS/LTPS/IGZO/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,1.483189964470563e-34,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-09,LTPS/LTPS/LTPS/IGZO/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,4.8393508928721274e-136,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-10,LTPS/LTPS/LTPS/IGZO/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,4.8393508928721274e-136,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-11,LTPS/LTPS/LTPS/IGZO/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,0.0,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-12,LTPS/LTPS/LTPS/IGZO/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,0.0,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-13,LTPS/LTPS/LTPS/IGZO/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,1.483189964470563e-34,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-14,LTPS/LTPS/LTPS/IGZO/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,1.483189964470563e-34,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-15,LTPS/LTPS/LTPS/IGZO/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,4.8393508928721274e-136,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-16,LTPS/LTPS/LTPS/IGZO/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,4.8393508928721274e-136,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-17,LTPS/LTPS/LTPS/IGZO/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,0.0,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-18,LTPS/LTPS/LTPS/IGZO/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,0.0,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-19,LTPS/LTPS/LTPS/IGZO/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,1.483189964470563e-34,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-20,LTPS/LTPS/LTPS/IGZO/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,1.483189964470563e-34,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-21,LTPS/LTPS/LTPS/IGZO/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,4.8393508928721274e-136,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-22,LTPS/LTPS/LTPS/IGZO/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,4.8393508928721274e-136,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-23,LTPS/LTPS/LTPS/IGZO/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,0.0,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-24,LTPS/LTPS/LTPS/IGZO/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,0.0,0.14155963341756855,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-01,LTPS/LTPS/LTPS/LTPS/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,1.483189964470563e-34,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-02,LTPS/LTPS/LTPS/LTPS/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,1.483189964470563e-34,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-03,LTPS/LTPS/LTPS/LTPS/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,4.8393508928721274e-136,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-04,LTPS/LTPS/LTPS/LTPS/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,4.8393508928721274e-136,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-05,LTPS/LTPS/LTPS/LTPS/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,0.0,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-06,LTPS/LTPS/LTPS/LTPS/IGZO,508.5756897837434,507.8520604279023,-30.76553865894427,0.0,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-07,LTPS/LTPS/LTPS/LTPS/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,1.483189964470563e-34,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-08,LTPS/LTPS/LTPS/LTPS/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,1.483189964470563e-34,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-09,LTPS/LTPS/LTPS/LTPS/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,4.8393508928721274e-136,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-10,LTPS/LTPS/LTPS/LTPS/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,4.8393508928721274e-136,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-11,LTPS/LTPS/LTPS/LTPS/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,0.0,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-12,LTPS/LTPS/LTPS/LTPS/IGZO,157.10665745219995,157.97338570871915,-13.46842787722391,0.0,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-13,LTPS/LTPS/LTPS/LTPS/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,1.483189964470563e-34,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-14,LTPS/LTPS/LTPS/LTPS/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,1.483189964470563e-34,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-15,LTPS/LTPS/LTPS/LTPS/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,4.8393508928721274e-136,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-16,LTPS/LTPS/LTPS/LTPS/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,4.8393508928721274e-136,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-17,LTPS/LTPS/LTPS/LTPS/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,0.0,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-18,LTPS/LTPS/LTPS/LTPS/IGZO,41.73551190257634,43.12428154167354,-7.790580607586417,0.0,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-19,LTPS/LTPS/LTPS/LTPS/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,1.483189964470563e-34,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-20,LTPS/LTPS/LTPS/LTPS/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,1.483189964470563e-34,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-21,LTPS/LTPS/LTPS/LTPS/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,4.8393508928721274e-136,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-22,LTPS/LTPS/LTPS/LTPS/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,4.8393508928721274e-136,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-23,LTPS/LTPS/LTPS/LTPS/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,0.0,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-24,LTPS/LTPS/LTPS/LTPS/IGZO,10.599773084036618,12.129428419145174,-6.258273991432084,0.0,5.684563819611939e-05,45.0,1.0,0.9954751131221695
P3-6a505425a9,T3-01,LTPS/LTPS/LTPS/LTPS/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,1.483189964470563e-34,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-02,LTPS/LTPS/LTPS/LTPS/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,1.483189964470563e-34,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-03,LTPS/LTPS/LTPS/LTPS/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,4.8393508928721274e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-04,LTPS/LTPS/LTPS/LTPS/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,4.8393508928721274e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-05,LTPS/LTPS/LTPS/LTPS/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,0.0,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-06,LTPS/LTPS/LTPS/LTPS/LTPS,508.5756897837434,507.8520604279023,-30.76553865894427,0.0,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-07,LTPS/LTPS/LTPS/LTPS/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,1.483189964470563e-34,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-08,LTPS/LTPS/LTPS/LTPS/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,1.483189964470563e-34,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-09,LTPS/LTPS/LTPS/LTPS/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,4.8393508928721274e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-10,LTPS/LTPS/LTPS/LTPS/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,4.8393508928721274e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-11,LTPS/LTPS/LTPS/LTPS/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,0.0,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-12,LTPS/LTPS/LTPS/LTPS/LTPS,157.10665745219995,157.97338570871915,-13.46842787722391,0.0,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-13,LTPS/LTPS/LTPS/LTPS/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,1.483189964470563e-34,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-14,LTPS/LTPS/LTPS/LTPS/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,1.483189964470563e-34,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-15,LTPS/LTPS/LTPS/LTPS/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,4.8393508928721274e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-16,LTPS/LTPS/LTPS/LTPS/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,4.8393508928721274e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-17,LTPS/LTPS/LTPS/LTPS/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,0.0,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-18,LTPS/LTPS/LTPS/LTPS/LTPS,41.73551190257634,43.12428154167354,-7.790580607586417,0.0,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-19,LTPS/LTPS/LTPS/LTPS/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,1.483189964470563e-34,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-20,LTPS/LTPS/LTPS/LTPS/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,1.483189964470563e-34,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-21,LTPS/LTPS/LTPS/LTPS/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,4.8393508928721274e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-22,LTPS/LTPS/LTPS/LTPS/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,4.8393508928721274e-136,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-23,LTPS/LTPS/LTPS/LTPS/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,0.0,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-6a505425a9,T3-24,LTPS/LTPS/LTPS/LTPS/LTPS,10.599773084036618,12.129428419145174,-6.258273991432084,0.0,5.684563819611939e-05,9.0,1.0,0.9954751131221695
P3-09ab49edb4,T3-01,IGZO/IGZO/IGZO/IGZO/IGZO,519.6150999259808,518.4924684652943,-1.6948735954680494,0.00022367280972475438,0.14966808061017975,45.0,1.0,0.9956076134699848
P3-09ab49edb4,T3-02,IGZO/IGZO/IGZO/IGZO/IGZO,519.6150999259808,518.4924684652943,-1.6948735954680494,0.00022367280972475438,0.14966808061017975,45.0,1.0,0.9956076134699848
P3-09ab49edb4,T3-03,IGZO/IGZO/IGZO/IGZO/IGZO,519.6150999259808,518.5121176140254,-1.695211213459391,2.5029534527900834e-15,0.14966808061017975,45.0,1.0,0.9956076134699848
P3-09ab49edb4,T3-04,IGZO/IGZO/IGZO/IGZO/IGZO,519.6150999259808,518.5121176140254,-1.695211213459391,2.5029534527900834e-15,0.14966808061017975,45.0,1.0,0.9956076134699848
P3-09ab49edb4,T3-05,IGZO/IGZO/IGZO/IGZO/IGZO,519.6150999259808,518.5121176140254,-1.695211213459391,9.823446080970997e-74,0.14966808061017975,45.0,1.0,0.9956076134699848
P3-09ab49edb4,T3-06,IGZO/IGZO/IGZO/IGZO/IGZO,519.6150999259808,518.5121176140254,-1.695211213459391,9.823446080970997e-74,0.14966808061017975,45.0,1.0,0.9956076134699848
P3-09ab49edb4,T3-07,IGZO/IGZO/IGZO/IGZO/IGZO,161.34222017926913,161.79326168965156,-1.5106392593056128,0.00022367280972475438,0.14966808061017975,45.0,1.0,0.9956076134699848
P3-09ab49edb4,T3-08,IGZO/IGZO/IGZO/IGZO/IGZO,161.34222017926913,161.79326168965156,-1.5106392593056128,0.00022367280972475438,0.14966808061017975,45.0,1.0,0.9956076134699848
P3-09ab49edb4,T3-09,IGZO/IGZO/IGZO/IGZO/IGZO,161.34222017926913,161.81291083838275,-1.5109768772969545,2.5029534527900834e-15,0.14966808061017975,45.0,1.0,0.9956076134699848
P3-09ab49edb4,T3-10,IGZO/IGZO/IGZO/IGZO/IGZO,161.34222017926913,161.81291083838275,-1.5109768772969545,2.5029534527900834e-15,0.14966808061017975,45.0,1.0,0.9956076134699848
